lambda            n
2.87356322   1.53447371
2.87356322   1.53447371
2.87356322   1.53447371
2.87397615   1.54255097
2.87397615   1.54255097
2.87397615   1.54255097
2.87438919   1.53445377
2.87438919   1.53445377
2.87438919   1.53445377
2.87438919   1.53445377
2.87480236   1.54253173
2.87480236   1.54253173
2.87480236   1.54253173
2.87521564   1.53443381
2.87521564   1.53443381
2.87521564   1.53443381
2.87521564   1.53443381
2.87546413   1.54565074
2.87562904   1.54251247
2.87562904   1.54251247
2.87562904   1.54251247
2.87604257   1.53441383
2.87604257   1.53441383
2.87604257   1.53441383
2.87604257   1.53441383
2.87645621   1.54249319
2.87645621   1.54249319
2.87645621   1.54249319
2.87686997   1.53439383
2.87686997   1.53439383
2.87686997   1.53439383
2.87686997   1.53439383
2.87728384   1.54247388
2.87728384   1.54247388
2.87728384   1.54247388
2.87769784   1.53437380
2.87769784   1.53437380
2.87769784   1.53437380
2.87769784   1.53437380
2.87811196   1.54245456
2.87811196   1.54245456
2.87811196   1.54245456
2.87852619   1.53435376
2.87852619   1.53435376
2.87852619   1.53435376
2.87852619   1.53435376
2.87894055   1.54243522
2.87894055   1.54243522
2.87894055   1.54243522
2.87935502   1.53433369
2.87935502   1.53433369
2.87935502   1.53433369
2.87935502   1.53433369
2.87976962   1.54241586
2.87976962   1.54241586
2.87976962   1.54241586
2.88018433   1.53431360
2.88018433   1.53431360
2.88018433   1.53431360
2.88018433   1.53431360
2.88059916   1.54239647
2.88059916   1.54239647
2.88059916   1.54239647
2.88101412   1.53429349
2.88101412   1.53429349
2.88101412   1.53429349
2.88101412   1.53429349
2.88142919   1.54237707
2.88142919   1.54237707
2.88142919   1.54237707
2.88184438   1.53427336
2.88184438   1.53427336
2.88184438   1.53427336
2.88184438   1.53427336
2.88225969   1.54235765
2.88225969   1.54235765
2.88225969   1.54235765
2.88267512   1.53425321
2.88267512   1.53425321
2.88267512   1.53425321
2.88267512   1.53425321
2.88309067   1.54233820
2.88309067   1.54233820
2.88309067   1.54233820
2.88350634   1.53423303
2.88350634   1.53423303
2.88350634   1.53423303
2.88350634   1.53423303
2.88392213   1.54231873
2.88392213   1.54231873
2.88392213   1.54231873
2.88433804   1.53421284
2.88433804   1.53421284
2.88433804   1.53421284
2.88433804   1.53421284
2.88475407   1.54229925
2.88475407   1.54229925
2.88475407   1.54229925
2.88517023   1.53419262
2.88517023   1.53419262
2.88517023   1.53419262
2.88517023   1.53419262
2.88558650   1.54227974
2.88558650   1.54227974
2.88558650   1.54227974
2.88600289   1.53417238
2.88600289   1.53417238
2.88600289   1.53417238
2.88600289   1.53417238
2.88641940   1.54226021
2.88641940   1.54226021
2.88641940   1.54226021
2.88683603   1.53415212
2.88683603   1.53415212
2.88683603   1.53415212
2.88683603   1.53415212
2.88725278   1.54224066
2.88725278   1.54224066
2.88725278   1.54224066
2.88766965   1.53413183
2.88766965   1.53413183
2.88766965   1.53413183
2.88766965   1.53413183
2.88808664   1.54222109
2.88808664   1.54222109
2.88808664   1.54222109
2.88850376   1.53411153
2.88850376   1.53411153
2.88850376   1.53411153
2.88850376   1.53411153
2.88892099   1.54220150
2.88892099   1.54220150
2.88892099   1.54220150
2.88919810   1.43068926
2.88933834   1.53409120
2.88933834   1.53409120
2.88933834   1.53409120
2.88933834   1.53409120
2.88975582   1.54218188
2.88975582   1.54218188
2.88975582   1.54218188
2.89017341   1.53407085
2.89017341   1.53407085
2.89017341   1.53407085
2.89017341   1.53407085
2.89059113   1.54216225
2.89059113   1.54216225
2.89059113   1.54216225
2.89100896   1.53405048
2.89100896   1.53405048
2.89100896   1.53405048
2.89100896   1.53405048
2.89142692   1.54214259
2.89142692   1.54214259
2.89142692   1.54214259
2.89184500   1.53403009
2.89184500   1.53403009
2.89184500   1.53403009
2.89184500   1.53403009
2.89226320   1.54212292
2.89226320   1.54212292
2.89226320   1.54212292
2.89268152   1.53400968
2.89268152   1.53400968
2.89268152   1.53400968
2.89268152   1.53400968
2.89309996   1.54210322
2.89309996   1.54210322
2.89309996   1.54210322
2.89351852   1.53398924
2.89351852   1.53398924
2.89351852   1.53398924
2.89351852   1.53398924
2.89393720   1.54208350
2.89393720   1.54208350
2.89393720   1.54208350
2.89435601   1.53396878
2.89435601   1.53396878
2.89435601   1.53396878
2.89435601   1.53396878
2.89477493   1.54206376
2.89477493   1.54206376
2.89477493   1.54206376
2.89519398   1.53394830
2.89519398   1.53394830
2.89519398   1.53394830
2.89519398   1.53394830
2.89561315   1.54204400
2.89561315   1.54204400
2.89561315   1.54204400
2.89603244   1.53392780
2.89603244   1.53392780
2.89603244   1.53392780
2.89603244   1.53392780
2.89645185   1.54202422
2.89645185   1.54202422
2.89645185   1.54202422
2.89687138   1.53390727
2.89687138   1.53390727
2.89687138   1.53390727
2.89687138   1.53390727
2.89729103   1.54200442
2.89729103   1.54200442
2.89729103   1.54200442
2.89771081   1.53388673
2.89771081   1.53388673
2.89771081   1.53388673
2.89771081   1.53388673
2.89813071   1.54198459
2.89813071   1.54198459
2.89813071   1.54198459
2.89855072   1.53386616
2.89855072   1.53386616
2.89855072   1.53386616
2.89855072   1.53386616
2.89897087   1.54196475
2.89897087   1.54196475
2.89897087   1.54196475
2.89939113   1.53384557
2.89939113   1.53384557
2.89939113   1.53384557
2.89939113   1.53384557
2.89981151   1.54194488
2.89981151   1.54194488
2.89981151   1.54194488
2.90023202   1.53382495
2.90023202   1.53382495
2.90023202   1.53382495
2.90023202   1.53382495
2.90065265   1.54192499
2.90065265   1.54192499
2.90065265   1.54192499
2.90107340   1.53380432
2.90107340   1.53380432
2.90107340   1.53380432
2.90107340   1.53380432
2.90149427   1.54190508
2.90149427   1.54190508
2.90149427   1.54190508
2.90191526   1.53378366
2.90191526   1.53378366
2.90191526   1.53378366
2.90191526   1.53378366
2.90233638   1.54188515
2.90233638   1.54188515
2.90233638   1.54188515
2.90275762   1.53376298
2.90275762   1.53376298
2.90275762   1.53376298
2.90275762   1.53376298
2.90317898   1.54186520
2.90317898   1.54186520
2.90317898   1.54186520
2.90360046   1.53374228
2.90360046   1.53374228
2.90360046   1.53374228
2.90360046   1.53374228
2.90402207   1.54184522
2.90402207   1.54184522
2.90402207   1.54184522
2.90444380   1.53372155
2.90444380   1.53372155
2.90444380   1.53372155
2.90444380   1.53372155
2.90486565   1.54182522
2.90486565   1.54182522
2.90486565   1.54182522
2.90528762   1.53370080
2.90528762   1.53370080
2.90528762   1.53370080
2.90528762   1.53370080
2.90570972   1.54180521
2.90570972   1.54180521
2.90570972   1.54180521
2.90613194   1.53368003
2.90613194   1.53368003
2.90613194   1.53368003
2.90613194   1.53368003
2.90655428   1.54178517
2.90655428   1.54178517
2.90655428   1.54178517
2.90697674   1.53365924
2.90697674   1.53365924
2.90697674   1.53365924
2.90697674   1.53365924
2.90739933   1.54176511
2.90739933   1.54176511
2.90739933   1.54176511
2.90782204   1.53363843
2.90782204   1.53363843
2.90782204   1.53363843
2.90782204   1.53363843
2.90824487   1.54174502
2.90824487   1.54174502
2.90824487   1.54174502
2.90866783   1.53361759
2.90866783   1.53361759
2.90866783   1.53361759
2.90866783   1.53361759
2.90909091   1.54172492
2.90909091   1.54172492
2.90909091   1.54172492
2.90951411   1.53359673
2.90951411   1.53359673
2.90951411   1.53359673
2.90951411   1.53359673
2.90993744   1.54170479
2.90993744   1.54170479
2.90993744   1.54170479
2.91036088   1.53357584
2.91036088   1.53357584
2.91036088   1.53357584
2.91036088   1.53357584
2.91078446   1.54168464
2.91078446   1.54168464
2.91078446   1.54168464
2.91120815   1.53355494
2.91120815   1.53355494
2.91120815   1.53355494
2.91120815   1.53355494
2.91163197   1.54166447
2.91163197   1.54166447
2.91163197   1.54166447
2.91205591   1.53353401
2.91205591   1.53353401
2.91205591   1.53353401
2.91205591   1.53353401
2.91247998   1.54164428
2.91247998   1.54164428
2.91247998   1.54164428
2.91290417   1.53351306
2.91290417   1.53351306
2.91290417   1.53351306
2.91290417   1.53351306
2.91332848   1.54162407
2.91332848   1.54162407
2.91332848   1.54162407
2.91375291   1.53349208
2.91375291   1.53349208
2.91375291   1.53349208
2.91375291   1.53349208
2.91417747   1.54160383
2.91417747   1.54160383
2.91417747   1.54160383
2.91460216   1.53347109
2.91460216   1.53347109
2.91460216   1.53347109
2.91460216   1.53347109
2.91502696   1.54158357
2.91502696   1.54158357
2.91502696   1.54158357
2.91545190   1.53345007
2.91545190   1.53345007
2.91545190   1.53345007
2.91545190   1.53345007
2.91587695   1.54156329
2.91587695   1.54156329
2.91587695   1.54156329
2.91630213   1.53342902
2.91630213   1.53342902
2.91630213   1.53342902
2.91630213   1.53342902
2.91672743   1.54154299
2.91672743   1.54154299
2.91672743   1.54154299
2.91715286   1.53340796
2.91715286   1.53340796
2.91715286   1.53340796
2.91715286   1.53340796
2.91757841   1.54152267
2.91757841   1.54152267
2.91757841   1.54152267
2.91800409   1.53338687
2.91800409   1.53338687
2.91800409   1.53338687
2.91800409   1.53338687
2.91842988   1.54150232
2.91842988   1.54150232
2.91842988   1.54150232
2.91885581   1.53336576
2.91885581   1.53336576
2.91885581   1.53336576
2.91885581   1.53336576
2.91928186   1.54148195
2.91928186   1.54148195
2.91928186   1.54148195
2.91970803   1.53334462
2.91970803   1.53334462
2.91970803   1.53334462
2.91970803   1.53334462
2.92013433   1.54146156
2.92013433   1.54146156
2.92013433   1.54146156
2.92056075   1.53332346
2.92056075   1.53332346
2.92056075   1.53332346
2.92056075   1.53332346
2.92098729   1.54144115
2.92098729   1.54144115
2.92098729   1.54144115
2.92141396   1.53330228
2.92141396   1.53330228
2.92141396   1.53330228
2.92141396   1.53330228
2.92184076   1.54142071
2.92184076   1.54142071
2.92184076   1.54142071
2.92226768   1.53328108
2.92226768   1.53328108
2.92226768   1.53328108
2.92226768   1.53328108
2.92269472   1.54140026
2.92269472   1.54140026
2.92269472   1.54140026
2.92312189   1.53325985
2.92312189   1.53325985
2.92312189   1.53325985
2.92312189   1.53325985
2.92354919   1.54137978
2.92354919   1.54137978
2.92354919   1.54137978
2.92397661   1.53323860
2.92397661   1.53323860
2.92397661   1.53323860
2.92397661   1.53323860
2.92440415   1.54135928
2.92440415   1.54135928
2.92440415   1.54135928
2.92483182   1.53321733
2.92483182   1.53321733
2.92483182   1.53321733
2.92483182   1.53321733
2.92525962   1.54133875
2.92525962   1.54133875
2.92525962   1.54133875
2.92568754   1.53319603
2.92568754   1.53319603
2.92568754   1.53319603
2.92568754   1.53319603
2.92611558   1.54131820
2.92611558   1.54131820
2.92611558   1.54131820
2.92654375   1.53317471
2.92654375   1.53317471
2.92654375   1.53317471
2.92654375   1.53317471
2.92697205   1.54129764
2.92697205   1.54129764
2.92697205   1.54129764
2.92740047   1.53315336
2.92740047   1.53315336
2.92740047   1.53315336
2.92740047   1.53315336
2.92782901   1.54127704
2.92782901   1.54127704
2.92782901   1.54127704
2.92825769   1.53313200
2.92825769   1.53313200
2.92825769   1.53313200
2.92825769   1.53313200
2.92868648   1.54125643
2.92868648   1.54125643
2.92868648   1.54125643
2.92911541   1.53311061
2.92911541   1.53311061
2.92911541   1.53311061
2.92911541   1.53311061
2.92954446   1.54123579
2.92954446   1.54123579
2.92954446   1.54123579
2.92997363   1.53308919
2.92997363   1.53308919
2.92997363   1.53308919
2.92997363   1.53308919
2.93040293   1.54121513
2.93040293   1.54121513
2.93040293   1.54121513
2.93083236   1.53306775
2.93083236   1.53306775
2.93083236   1.53306775
2.93083236   1.53306775
2.93126191   1.54119445
2.93126191   1.54119445
2.93126191   1.54119445
2.93169159   1.53304629
2.93169159   1.53304629
2.93169159   1.53304629
2.93169159   1.53304629
2.93212139   1.54117375
2.93212139   1.54117375
2.93212139   1.54117375
2.93255132   1.53302481
2.93255132   1.53302481
2.93255132   1.53302481
2.93255132   1.53302481
2.93298138   1.54115302
2.93298138   1.54115302
2.93298138   1.54115302
2.93341156   1.53300330
2.93341156   1.53300330
2.93341156   1.53300330
2.93341156   1.53300330
2.93384187   1.54113227
2.93384187   1.54113227
2.93384187   1.54113227
2.93427230   1.53298177
2.93427230   1.53298177
2.93427230   1.53298177
2.93427230   1.53298177
2.93470286   1.54111150
2.93470286   1.54111150
2.93470286   1.54111150
2.93513355   1.53296021
2.93513355   1.53296021
2.93513355   1.53296021
2.93513355   1.53296021
2.93556436   1.54109070
2.93556436   1.54109070
2.93556436   1.54109070
2.93599530   1.53293863
2.93599530   1.53293863
2.93599530   1.53293863
2.93599530   1.53293863
2.93642637   1.54106988
2.93642637   1.54106988
2.93642637   1.54106988
2.93685756   1.53291703
2.93685756   1.53291703
2.93685756   1.53291703
2.93685756   1.53291703
2.93728888   1.54104904
2.93728888   1.54104904
2.93728888   1.54104904
2.93772033   1.53289540
2.93772033   1.53289540
2.93772033   1.53289540
2.93772033   1.53289540
2.93815190   1.54102818
2.93815190   1.54102818
2.93815190   1.54102818
2.93858360   1.53287375
2.93858360   1.53287375
2.93858360   1.53287375
2.93858360   1.53287375
2.93901543   1.54100729
2.93901543   1.54100729
2.93901543   1.54100729
2.93944738   1.53285207
2.93944738   1.53285207
2.93944738   1.53285207
2.93944738   1.53285207
2.93987946   1.54098638
2.93987946   1.54098638
2.93987946   1.54098638
2.94031167   1.53283038
2.94031167   1.53283038
2.94031167   1.53283038
2.94031167   1.53283038
2.94074401   1.54096545
2.94074401   1.54096545
2.94074401   1.54096545
2.94117647   1.53280865
2.94117647   1.53280865
2.94117647   1.53280865
2.94117647   1.53280865
2.94160906   1.54094449
2.94160906   1.54094449
2.94160906   1.54094449
2.94204178   1.53278691
2.94204178   1.53278691
2.94204178   1.53278691
2.94204178   1.53278691
2.94247462   1.54092351
2.94247462   1.54092351
2.94247462   1.54092351
2.94290759   1.53276513
2.94290759   1.53276513
2.94290759   1.53276513
2.94290759   1.53276513
2.94334069   1.54090251
2.94334069   1.54090251
2.94334069   1.54090251
2.94377392   1.53274334
2.94377392   1.53274334
2.94377392   1.53274334
2.94377392   1.53274334
2.94420727   1.54088148
2.94420727   1.54088148
2.94420727   1.54088148
2.94464075   1.53272152
2.94464075   1.53272152
2.94464075   1.53272152
2.94464075   1.53272152
2.94507436   1.54086043
2.94507436   1.54086043
2.94507436   1.54086043
2.94550810   1.53269968
2.94550810   1.53269968
2.94550810   1.53269968
2.94550810   1.53269968
2.94594196   1.54083936
2.94594196   1.54083936
2.94594196   1.54083936
2.94637596   1.53267781
2.94637596   1.53267781
2.94637596   1.53267781
2.94637596   1.53267781
2.94681008   1.54081827
2.94681008   1.54081827
2.94681008   1.54081827
2.94724433   1.53265592
2.94724433   1.53265592
2.94724433   1.53265592
2.94724433   1.53265592
2.94767870   1.54079715
2.94767870   1.54079715
2.94767870   1.54079715
2.94811321   1.53263400
2.94811321   1.53263400
2.94811321   1.53263400
2.94811321   1.53263400
2.94854784   1.54077601
2.94854784   1.54077601
2.94854784   1.54077601
2.94898260   1.53261206
2.94898260   1.53261206
2.94898260   1.53261206
2.94898260   1.53261206
2.94941749   1.54075484
2.94941749   1.54075484
2.94941749   1.54075484
2.94985251   1.53259010
2.94985251   1.53259010
2.94985251   1.53259010
2.94985251   1.53259010
2.95028765   1.54073365
2.95028765   1.54073365
2.95028765   1.54073365
2.95072293   1.53256811
2.95072293   1.53256811
2.95072293   1.53256811
2.95072293   1.53256811
2.95115833   1.54071244
2.95115833   1.54071244
2.95115833   1.54071244
2.95159386   1.53254610
2.95159386   1.53254610
2.95159386   1.53254610
2.95159386   1.53254610
2.95202952   1.54069121
2.95202952   1.54069121
2.95202952   1.54069121
2.95246531   1.53252406
2.95246531   1.53252406
2.95246531   1.53252406
2.95246531   1.53252406
2.95290123   1.54066995
2.95290123   1.54066995
2.95290123   1.54066995
2.95333727   1.53250200
2.95333727   1.53250200
2.95333727   1.53250200
2.95333727   1.53250200
2.95377345   1.54064866
2.95377345   1.54064866
2.95377345   1.54064866
2.95420975   1.53247991
2.95420975   1.53247991
2.95420975   1.53247991
2.95420975   1.53247991
2.95464618   1.54062736
2.95464618   1.54062736
2.95464618   1.54062736
2.95508274   1.53245780
2.95508274   1.53245780
2.95508274   1.53245780
2.95508274   1.53245780
2.95551943   1.54060603
2.95551943   1.54060603
2.95551943   1.54060603
2.95595625   1.53243566
2.95595625   1.53243566
2.95595625   1.53243566
2.95595625   1.53243566
2.95639320   1.54058467
2.95639320   1.54058467
2.95639320   1.54058467
2.95683028   1.53241350
2.95683028   1.53241350
2.95683028   1.53241350
2.95683028   1.53241350
2.95726748   1.54056330
2.95726748   1.54056330
2.95726748   1.54056330
2.95770482   1.53239132
2.95770482   1.53239132
2.95770482   1.53239132
2.95770482   1.53239132
2.95814229   1.54054190
2.95814229   1.54054190
2.95814229   1.54054190
2.95857988   1.53236911
2.95857988   1.53236911
2.95857988   1.53236911
2.95857988   1.53236911
2.95901761   1.54052047
2.95901761   1.54052047
2.95901761   1.54052047
2.95945546   1.53234687
