lambda            k
3.41880342   0.00048695
3.41880342   0.00048695
3.41938793   0.00016640
3.41938793   0.00016640
3.41938793   0.00016640
3.41997264   0.00048766
3.41997264   0.00048766
3.41997264   0.00048766
3.41997264   0.00048766
3.42055755   0.00016663
3.42055755   0.00016663
3.42055755   0.00016663
3.42114266   0.00048837
3.42114266   0.00048837
3.42114266   0.00048837
3.42114266   0.00048837
3.42117589   0.06135374
3.42172797   0.00016686
3.42172797   0.00016686
3.42172797   0.00016686
3.42231348   0.00048907
3.42231348   0.00048907
3.42231348   0.00048907
3.42231348   0.00048907
3.42289920   0.00016710
3.42289920   0.00016710
3.42289920   0.00016710
3.42348511   0.00048978
3.42348511   0.00048978
3.42348511   0.00048978
3.42348511   0.00048978
3.42407122   0.00016733
3.42407122   0.00016733
3.42407122   0.00016733
3.42465753   0.00049049
3.42465753   0.00049049
3.42465753   0.00049049
3.42465753   0.00049049
3.42524405   0.00016756
3.42524405   0.00016756
3.42524405   0.00016756
3.42583076   0.00049121
3.42583076   0.00049121
3.42583076   0.00049121
3.42583076   0.00049121
3.42641768   0.00016780
3.42641768   0.00016780
3.42641768   0.00016780
3.42700480   0.00049192
3.42700480   0.00049192
3.42700480   0.00049192
3.42700480   0.00049192
3.42759212   0.00016803
3.42759212   0.00016803
3.42759212   0.00016803
3.42817964   0.00049264
3.42817964   0.00049264
3.42817964   0.00049264
3.42817964   0.00049264
3.42876736   0.00016827
3.42876736   0.00016827
3.42876736   0.00016827
3.42935528   0.00049335
3.42935528   0.00049335
3.42935528   0.00049335
3.42935528   0.00049335
3.42994341   0.00016850
3.42994341   0.00016850
3.42994341   0.00016850
3.43053173   0.00049407
3.43053173   0.00049407
3.43053173   0.00049407
3.43053173   0.00049407
3.43112026   0.00016874
3.43112026   0.00016874
3.43112026   0.00016874
3.43170899   0.00049479
3.43170899   0.00049479
3.43170899   0.00049479
3.43170899   0.00049479
3.43229792   0.00016898
3.43229792   0.00016898
3.43229792   0.00016898
3.43288706   0.00049551
3.43288706   0.00049551
3.43288706   0.00049551
3.43288706   0.00049551
3.43347639   0.00016922
3.43347639   0.00016922
3.43347639   0.00016922
3.43406593   0.00049623
3.43406593   0.00049623
3.43406593   0.00049623
3.43406593   0.00049623
3.43465568   0.00016945
3.43465568   0.00016945
3.43465568   0.00016945
3.43524562   0.00049696
3.43524562   0.00049696
3.43524562   0.00049696
3.43524562   0.00049696
3.43583577   0.00016969
3.43583577   0.00016969
3.43583577   0.00016969
3.43642612   0.00049768
3.43642612   0.00049768
3.43642612   0.00049768
3.43642612   0.00049768
3.43701667   0.00016993
3.43701667   0.00016993
3.43701667   0.00016993
3.43760743   0.00049841
3.43760743   0.00049841
3.43760743   0.00049841
3.43760743   0.00049841
3.43819838   0.00017017
3.43819838   0.00017017
3.43819838   0.00017017
3.43878955   0.00049914
3.43878955   0.00049914
3.43878955   0.00049914
3.43878955   0.00049914
3.43938091   0.00017041
3.43938091   0.00017041
3.43938091   0.00017041
3.43997248   0.00049987
3.43997248   0.00049987
3.43997248   0.00049987
3.43997248   0.00049987
3.44056425   0.00017065
3.44056425   0.00017065
3.44056425   0.00017065
3.44115623   0.00050060
3.44115623   0.00050060
3.44115623   0.00050060
3.44115623   0.00050060
3.44174841   0.00017089
3.44174841   0.00017089
3.44174841   0.00017089
3.44234079   0.00050134
3.44234079   0.00050134
3.44234079   0.00050134
3.44234079   0.00050134
3.44293338   0.00017113
3.44293338   0.00017113
3.44293338   0.00017113
3.44352617   0.00050207
3.44352617   0.00050207
3.44352617   0.00050207
3.44352617   0.00050207
3.44411917   0.00017137
3.44411917   0.00017137
3.44411917   0.00017137
3.44471237   0.00050281
3.44471237   0.00050281
3.44471237   0.00050281
3.44471237   0.00050281
3.44530577   0.00017162
3.44530577   0.00017162
3.44530577   0.00017162
3.44589938   0.00050355
3.44589938   0.00050355
3.44589938   0.00050355
3.44589938   0.00050355
3.44649319   0.00017186
3.44649319   0.00017186
3.44649319   0.00017186
3.44708721   0.00050429
3.44708721   0.00050429
3.44708721   0.00050429
3.44708721   0.00050429
3.44768143   0.00017210
3.44768143   0.00017210
3.44768143   0.00017210
3.44827586   0.00050503
3.44827586   0.00050503
3.44827586   0.00050503
3.44827586   0.00050503
3.44887049   0.00017235
3.44887049   0.00017235
3.44887049   0.00017235
3.44946533   0.00050577
3.44946533   0.00050577
3.44946533   0.00050577
3.44946533   0.00050577
3.45006038   0.00017259
3.45006038   0.00017259
3.45006038   0.00017259
3.45065562   0.00050651
3.45065562   0.00050651
3.45065562   0.00050651
3.45065562   0.00050651
3.45125108   0.00017283
3.45125108   0.00017283
3.45125108   0.00017283
3.45184674   0.00050726
3.45184674   0.00050726
3.45184674   0.00050726
3.45184674   0.00050726
3.45244260   0.00017308
3.45244260   0.00017308
3.45244260   0.00017308
3.45303867   0.00050801
3.45303867   0.00050801
3.45303867   0.00050801
3.45303867   0.00050801
3.45363495   0.00017332
3.45363495   0.00017332
3.45363495   0.00017332
3.45423143   0.00050876
3.45423143   0.00050876
3.45423143   0.00050876
3.45423143   0.00050876
3.45482812   0.00017357
3.45482812   0.00017357
3.45482812   0.00017357
3.45542502   0.00050951
3.45542502   0.00050951
3.45542502   0.00050951
3.45542502   0.00050951
3.45602212   0.00017382
3.45602212   0.00017382
3.45602212   0.00017382
3.45661943   0.00051026
3.45661943   0.00051026
3.45661943   0.00051026
3.45661943   0.00051026
3.45721694   0.00017406
3.45721694   0.00017406
3.45721694   0.00017406
3.45781466   0.00051101
3.45781466   0.00051101
3.45781466   0.00051101
3.45781466   0.00051101
3.45841259   0.00017431
3.45841259   0.00017431
3.45841259   0.00017431
3.45901072   0.00051177
3.45901072   0.00051177
3.45901072   0.00051177
3.45901072   0.00051177
3.45960906   0.00017456
3.45960906   0.00017456
3.45960906   0.00017456
3.46020761   0.00051252
3.46020761   0.00051252
3.46020761   0.00051252
3.46020761   0.00051252
3.46080637   0.00017481
3.46080637   0.00017481
3.46080637   0.00017481
3.46140533   0.00051328
3.46140533   0.00051328
3.46140533   0.00051328
3.46140533   0.00051328
3.46200450   0.00017506
3.46200450   0.00017506
3.46200450   0.00017506
3.46260388   0.00051404
3.46260388   0.00051404
3.46260388   0.00051404
3.46260388   0.00051404
3.46320346   0.00017531
3.46320346   0.00017531
3.46320346   0.00017531
3.46380326   0.00051480
3.46380326   0.00051480
3.46380326   0.00051480
3.46380326   0.00051480
3.46440326   0.00017556
3.46440326   0.00017556
3.46440326   0.00017556
3.46500347   0.00051557
3.46500347   0.00051557
3.46500347   0.00051557
3.46500347   0.00051557
3.46560388   0.00017581
3.46560388   0.00017581
3.46560388   0.00017581
3.46620451   0.00051633
3.46620451   0.00051633
3.46620451   0.00051633
3.46620451   0.00051633
3.46680534   0.00017606
3.46680534   0.00017606
3.46680534   0.00017606
3.46740638   0.00051710
3.46740638   0.00051710
3.46740638   0.00051710
3.46740638   0.00051710
3.46800763   0.00017631
3.46800763   0.00017631
3.46800763   0.00017631
3.46860909   0.00051787
3.46860909   0.00051787
3.46860909   0.00051787
3.46860909   0.00051787
3.46921075   0.00017656
3.46921075   0.00017656
3.46921075   0.00017656
3.46981263   0.00051864
3.46981263   0.00051864
3.46981263   0.00051864
3.46981263   0.00051864
3.47041471   0.00017682
3.47041471   0.00017682
3.47041471   0.00017682
3.47101701   0.00051941
3.47101701   0.00051941
3.47101701   0.00051941
3.47101701   0.00051941
3.47161951   0.00017707
3.47161951   0.00017707
3.47161951   0.00017707
3.47222222   0.00052018
3.47222222   0.00052018
3.47222222   0.00052018
3.47222222   0.00052018
3.47282514   0.00017732
3.47282514   0.00017732
3.47282514   0.00017732
3.47342827   0.00052096
3.47342827   0.00052096
3.47342827   0.00052096
3.47342827   0.00052096
3.47403161   0.00017758
3.47403161   0.00017758
3.47403161   0.00017758
3.47463516   0.00052173
3.47463516   0.00052173
3.47463516   0.00052173
3.47463516   0.00052173
3.47523892   0.00017783
3.47523892   0.00017783
3.47523892   0.00017783
3.47584289   0.00052251
3.47584289   0.00052251
3.47584289   0.00052251
3.47584289   0.00052251
3.47644707   0.00017809
3.47644707   0.00017809
3.47644707   0.00017809
3.47705146   0.00052329
3.47705146   0.00052329
3.47705146   0.00052329
3.47705146   0.00052329
3.47765606   0.00017834
3.47765606   0.00017834
3.47765606   0.00017834
3.47826087   0.00052407
3.47826087   0.00052407
3.47826087   0.00052407
3.47826087   0.00052407
3.47886589   0.00017860
3.47886589   0.00017860
3.47886589   0.00017860
3.47947112   0.00052485
3.47947112   0.00052485
3.47947112   0.00052485
3.47947112   0.00052485
3.48007656   0.00017886
3.48007656   0.00017886
3.48007656   0.00017886
3.48068221   0.00052564
3.48068221   0.00052564
3.48068221   0.00052564
3.48068221   0.00052564
3.48128808   0.00017912
3.48128808   0.00017912
3.48128808   0.00017912
3.48189415   0.00052643
3.48189415   0.00052643
3.48189415   0.00052643
3.48189415   0.00052643
3.48250044   0.00017937
3.48250044   0.00017937
3.48250044   0.00017937
3.48310693   0.00052721
3.48310693   0.00052721
3.48310693   0.00052721
3.48310693   0.00052721
3.48371364   0.00017963
3.48371364   0.00017963
3.48371364   0.00017963
3.48432056   0.00052800
3.48432056   0.00052800
3.48432056   0.00052800
3.48432056   0.00052800
3.48492769   0.00017989
3.48492769   0.00017989
3.48492769   0.00017989
3.48553503   0.00052879
3.48553503   0.00052879
3.48553503   0.00052879
3.48553503   0.00052879
3.48614258   0.00018015
3.48614258   0.00018015
3.48614258   0.00018015
3.48675035   0.00052959
3.48675035   0.00052959
3.48675035   0.00052959
3.48675035   0.00052959
3.48735833   0.00018041
3.48735833   0.00018041
3.48735833   0.00018041
3.48796652   0.00053038
3.48796652   0.00053038
3.48796652   0.00053038
3.48796652   0.00053038
3.48857492   0.00018067
3.48857492   0.00018067
3.48857492   0.00018067
3.48918353   0.00053118
3.48918353   0.00053118
3.48918353   0.00053118
3.48918353   0.00053118
3.48979236   0.00018093
3.48979236   0.00018093
3.48979236   0.00018093
3.49040140   0.00053198
3.49040140   0.00053198
3.49040140   0.00053198
3.49040140   0.00053198
3.49101065   0.00018119
3.49101065   0.00018119
3.49101065   0.00018119
3.49162011   0.00053278
3.49162011   0.00053278
3.49162011   0.00053278
3.49162011   0.00053278
3.49222979   0.00018146
3.49222979   0.00018146
3.49222979   0.00018146
3.49283968   0.00053358
3.49283968   0.00053358
3.49283968   0.00053358
3.49283968   0.00053358
3.49344978   0.00018172
3.49344978   0.00018172
3.49344978   0.00018172
3.49406010   0.00053438
3.49406010   0.00053438
3.49406010   0.00053438
3.49406010   0.00053438
3.49467063   0.00018198
3.49467063   0.00018198
3.49467063   0.00018198
3.49528137   0.00053519
3.49528137   0.00053519
3.49528137   0.00053519
3.49528137   0.00053519
3.49589233   0.00018225
3.49589233   0.00018225
3.49589233   0.00018225
3.49650350   0.00053599
3.49650350   0.00053599
3.49650350   0.00053599
3.49650350   0.00053599
3.49711488   0.00018251
3.49711488   0.00018251
3.49711488   0.00018251
3.49772648   0.00053680
3.49772648   0.00053680
3.49772648   0.00053680
3.49772648   0.00053680
3.49833829   0.00018278
3.49833829   0.00018278
3.49833829   0.00018278
3.49895031   0.00053761
3.49895031   0.00053761
3.49895031   0.00053761
3.49895031   0.00053761
3.49956255   0.00018304
3.49956255   0.00018304
3.49956255   0.00018304
3.50000000   0.00030000
3.50017501   0.00053843
3.50017501   0.00053843
3.50017501   0.00053843
3.50017501   0.00053843
3.50078768   0.00018331
3.50078768   0.00018331
3.50078768   0.00018331
3.50140056   0.00053924
3.50140056   0.00053924
3.50140056   0.00053924
3.50140056   0.00053924
3.50201366   0.00018358
3.50201366   0.00018358
3.50201366   0.00018358
3.50262697   0.00054005
3.50262697   0.00054005
3.50262697   0.00054005
3.50262697   0.00054005
3.50324050   0.00018384
3.50324050   0.00018384
3.50324050   0.00018384
3.50385424   0.00054087
3.50385424   0.00054087
3.50385424   0.00054087
3.50385424   0.00054087
3.50446820   0.00018411
3.50446820   0.00018411
3.50446820   0.00018411
3.50508237   0.00054169
3.50508237   0.00054169
3.50508237   0.00054169
3.50508237   0.00054169
3.50569676   0.00018438
3.50569676   0.00018438
3.50569676   0.00018438
3.50631136   0.00054251
3.50631136   0.00054251
3.50631136   0.00054251
3.50631136   0.00054251
3.50692618   0.00018465
3.50692618   0.00018465
3.50692618   0.00018465
3.50754121   0.00054333
3.50754121   0.00054333
3.50754121   0.00054333
3.50754121   0.00054333
3.50815646   0.00018492
3.50815646   0.00018492
3.50815646   0.00018492
3.50877193   0.00054416
3.50877193   0.00054416
3.50877193   0.00054416
3.50877193   0.00054416
3.50938761   0.00018519
3.50938761   0.00018519
3.50938761   0.00018519
3.51000351   0.00054498
3.51000351   0.00054498
3.51000351   0.00054498
3.51000351   0.00054498
3.51061962   0.00018546
3.51061962   0.00018546
3.51061962   0.00018546
3.51123596   0.00054581
3.51123596   0.00054581
3.51123596   0.00054581
3.51123596   0.00054581
3.51185250   0.00018573
3.51185250   0.00018573
3.51185250   0.00018573
3.51246927   0.00054664
3.51246927   0.00054664
3.51246927   0.00054664
3.51246927   0.00054664
3.51308625   0.00018600
3.51308625   0.00018600
3.51308625   0.00018600
3.51370344   0.00054747
3.51370344   0.00054747
3.51370344   0.00054747
3.51370344   0.00054747
3.51432086   0.00018627
3.51432086   0.00018627
3.51432086   0.00018627
3.51493849   0.00054831
3.51493849   0.00054831
3.51493849   0.00054831
3.51493849   0.00054831
3.51555634   0.00018655
3.51555634   0.00018655
3.51555634   0.00018655
3.51617440   0.00054914
3.51617440   0.00054914
3.51617440   0.00054914
3.51617440   0.00054914
3.51679269   0.00018682
3.51679269   0.00018682
3.51679269   0.00018682
3.51741119   0.00054998
3.51741119   0.00054998
3.51741119   0.00054998
3.51741119   0.00054998
3.51802990   0.00018709
3.51802990   0.00018709
3.51802990   0.00018709
3.51864884   0.00055082
3.51864884   0.00055082
3.51864884   0.00055082
3.51864884   0.00055082
3.51926799   0.00018737
3.51926799   0.00018737
3.51926799   0.00018737
3.51988736   0.00055166
3.51988736   0.00055166
3.51988736   0.00055166
3.51988736   0.00055166
3.52050695   0.00018764
3.52050695   0.00018764
3.52050695   0.00018764
3.52112676   0.00055250
3.52112676   0.00055250
3.52112676   0.00055250
3.52112676   0.00055250
3.52174679   0.00018792
3.52174679   0.00018792
3.52174679   0.00018792
3.52236703   0.00055335
3.52236703   0.00055335
3.52236703   0.00055335
3.52236703   0.00055335
3.52298749   0.00018820
3.52298749   0.00018820
3.52298749   0.00018820
3.52360817   0.00055419
3.52360817   0.00055419
3.52360817   0.00055419
3.52360817   0.00055419
3.52422907   0.00018847
3.52422907   0.00018847
3.52422907   0.00018847
3.52485019   0.00055504
3.52485019   0.00055504
3.52485019   0.00055504
3.52485019   0.00055504
3.52547153   0.00018875
3.52547153   0.00018875
3.52547153   0.00018875
3.52609309   0.00055589
3.52609309   0.00055589
3.52609309   0.00055589
3.52609309   0.00055589
3.52671487   0.00018903
3.52671487   0.00018903
3.52671487   0.00018903
3.52733686   0.00055674
3.52733686   0.00055674
3.52733686   0.00055674
3.52733686   0.00055674
3.52795908   0.00018931
3.52795908   0.00018931
3.52795908   0.00018931
3.52858151   0.00055760
3.52858151   0.00055760
3.52858151   0.00055760
3.52858151   0.00055760
3.52920416   0.00018959
3.52920416   0.00018959
3.52920416   0.00018959
3.52982704   0.00055845
3.52982704   0.00055845
3.52982704   0.00055845
3.52982704   0.00055845
3.53045013   0.00018987
3.53045013   0.00018987
3.53045013   0.00018987
3.53107345   0.00055931
3.53107345   0.00055931
3.53107345   0.00055931
3.53107345   0.00055931
3.53169698   0.00019015
3.53169698   0.00019015
3.53169698   0.00019015
3.53232073   0.00056017
3.53232073   0.00056017
3.53232073   0.00056017
3.53232073   0.00056017
3.53294471   0.00019043
3.53294471   0.00019043
3.53294471   0.00019043
3.53356890   0.00056103
3.53356890   0.00056103
3.53356890   0.00056103
3.53356890   0.00056103
3.53419332   0.00019071
3.53419332   0.00019071
3.53419332   0.00019071
3.53481796   0.00056189
3.53481796   0.00056189
3.53481796   0.00056189
3.53481796   0.00056189
3.53544281   0.00019099
3.53544281   0.00019099
3.53544281   0.00019099
3.53606789   0.00056276
3.53606789   0.00056276
3.53606789   0.00056276
3.53606789   0.00056276
3.53669319   0.00019128
3.53669319   0.00019128
3.53669319   0.00019128
3.53731871   0.00056362
3.53731871   0.00056362
3.53731871   0.00056362
3.53731871   0.00056362
3.53794445   0.00019156
3.53794445   0.00019156
3.53794445   0.00019156
3.53857042   0.00056449
3.53857042   0.00056449
3.53857042   0.00056449
3.53857042   0.00056449
3.53919660   0.00019184
3.53919660   0.00019184
3.53919660   0.00019184
3.53982301   0.00056536
3.53982301   0.00056536
3.53982301   0.00056536
3.53982301   0.00056536
3.54044964   0.00019213
3.54044964   0.00019213
3.54044964   0.00019213
3.54107649   0.00056624
3.54107649   0.00056624
